scenarioId,median_constant,median_stratified,median_linear,median_rcs_3,median_rcs_4,lower_constant,lower_stratified,lower_linear,lower_rcs_3,lower_rcs_4,upper_constant,upper_stratified,upper_linear,upper_rcs_3,upper_rcs_4
117,0.022849810898650326,0.022164528604095936,0.014266225888529532,0.016070241589990035,0.018339905627679738,0.020758651679268735,0.013586439639379562,0.005131450566060046,0.0047151881877131605,0.007128074746136878,0.0371925550775831,0.04178806399891839,0.03351253892794363,0.03441726746302674,0.03662253532846468
118,0.026348917305383426,0.02251164108515439,0.014016007650947092,0.016618229008425953,0.018507437095098785,0.02387480925573176,0.013849132577109034,0.0038482229866993256,0.005835275177508587,0.0070186382295838404,0.04142645047372723,0.042205607628030155,0.03366249818025613,0.034848510094119364,0.03639668272106996
119,0.030789055546866822,0.022697064025535202,0.015410490032412561,0.01688316087848276,0.018844564808072145,0.027366851218014514,0.013607934419145568,0.006550791037632165,0.006355947960103926,0.007361378592159032,0.046640042880926616,0.04167457830178753,0.03322076142795216,0.033567158628647564,0.036736766195178946
120,0.02085898085901261,0.022641156339998914,0.016463005065548316,0.01648298721332804,0.018830454022455277,0.01876794767716808,0.013627993844737283,0.009007417221453444,0.0054458638578587185,0.006157838228567339,0.032553074023362286,0.04375032677663118,0.03438270565077255,0.03582980011485282,0.0373465811659925
121,0.02213133155204949,0.04210822058968068,0.03006788998767354,0.03689816743758399,0.0442276422511637,0.012761251861785904,0.01810327162690385,0.007285875045341219,0.010911543925092984,0.014638731744273263,0.06429463863828234,0.08038716170612806,0.06635343790065192,0.07264266147573292,0.07858063474056784
122,0.024621086249434765,0.04284258271383936,0.0303415764736644,0.036705582647183835,0.044018917526331414,0.015948217273871086,0.016813102247788612,0.006963660854230872,0.009271398736173279,0.01705926021741142,0.06630373831507913,0.08067632315149709,0.06836347764246889,0.07564465833600403,0.08051679247766502
123,0.027305352426748725,0.04524958750018275,0.03066035351902934,0.037514747951282804,0.044647184883112534,0.019183837234491616,0.018554026397496176,0.008231661710359293,0.010568056475327095,0.014370643887833965,0.06817955223504417,0.08125674612565337,0.0688552491324042,0.0758877812773883,0.07750251890458616
124,0.02088941378154461,0.04243481778953037,0.030771084206657574,0.036082962560824536,0.04255240805906596,0.010090097704940754,0.016049648113198332,0.00712006137911051,0.01105587564216937,0.01513891185564944,0.0606945999946729,0.0757880837735918,0.06646957751991489,0.07386800620063758,0.07685104116633559
125,0.021495050817052445,0.04770955717453998,0.032476623823423666,0.03969359693331337,0.046615001075842856,0.010790398970729389,0.019809594350111023,0.007053030938110065,0.011714470974451436,0.01738424403356665,0.05849706011479473,0.08369153523492712,0.07222405949770933,0.07836471901656158,0.08433056003493321
126,0.023605393649387955,0.04749251906718672,0.03240346308342796,0.04003039908229393,0.047256320472088185,0.013121617351350128,0.02004049422405684,0.006952998579315396,0.011403888064007467,0.02008263752601297,0.05920188665939329,0.08843862516058329,0.07228679323094221,0.08138323378334458,0.08646152154778897
